random_point_id,random_person_name,longitude,latitude,something,something_else,random_amount,random_timestamp,random_look_up_value,random_another_look_up_value,dash-character
510,b30e7df630bcdbb0c356d020cc355d10,76959.04823,589517.5828,7fe02c3dbddeb1f9f33b4c349dd6bd04,0.997873298,93.85,1/11/2015 17:33,34c1c74077518df33ce0f86681e8aba0,8d6d5c5a4026e47002c02b2c9c0339d5,0.339695575
511,48355f0c28ef46b7459dca623c5f02d4,16003.57739,377621.2926,d52113107f6a0241315e2af7b13750ab,0.329294251,732.98,11/18/2021 18:10,8deb6ada12f7c7b8b567085253aa21c6,c8a6ca40b16431a491e23e8e1e009065,0.348186328
512,53404f3bc9eccfb46dae5252030a48bf,267105.4662,589353.5014,93ee82b63cadf086530442c61117c470,0.05681896,513.21,3/19/2015 3:31,5ece93aa4e0eece3c98167b8d2f84935,37f0deeecbb04b0fc43fdb3119c7ff99,0.254809541
513,2507e76b1c83c91dcb6dea8c9bc0d1d4,190813.0559,516776.6327,8b1a48be8c7e5b967c66dfb21f965c7a,0.254848876,770.53,7/24/2020 11:09,19970d6c0936b4fce425b0b3b075f794,409932fe9ab3798b134d2958da56ee6c,0.447346663
514,d4817a3f0778aff6726bf0c4ea4b231c,20000.79604,569990.7515,9e2df8aeecdaba41c2c0ba76070862da,0.546708272,890.59,10/8/2017 0:40,f5392d09ce712c934137c95838e72a30,79266883512d1f63cf287c78d29153cd,0.153724356
515,6dd50e27dcfbe67219761e21bb967d40,23074.72433,438016.7277,273f9fbc1b6b5da8843c3fd78a179032,0.308942753,324.64,3/8/2021 21:51,ecf6da762b4b6eba1655076051e12eec,914ad54332afb5a1f06d6875822c702a,0.670623717
516,650da274b152ea7a576a057ea4cde833,149240.2988,469413.8364,dc8ca9bbf6193d7589d335305dad8111,0.09528778,371.82,3/6/2024 0:47,52c8e4603c7177eb32818f861ea03e3f,f179dd96b50e793869eabcc7a312ef23,0.704366793
517,dbef5b0bfcf091d7244de17dde677245,106788.2205,553806.207,2182c3c94f7f26361ed69115015dc3b1,0.274235873,184.03,3/18/2021 23:58,f5392d09ce712c934137c95838e72a30,fc271b90f89d810d1bcd7c30d618245f,0.183910049
518,32c02bfbc3eb2398beea9f2cc8de6a77,3553.825616,524218.5861,f6d0ef7b8c228a58c4fbb6be0da5b028,0.421574568,230.65,8/19/2017 8:52,34c1c74077518df33ce0f86681e8aba0,7eac6e542ca5c9152257a23e848b254a,0.012559256
519,5ce5c63a72578e4475b45026f51c296f,144840.7136,362309.2213,969dd73cf7256fe1b77447e8fcfdbce2,0.099618271,282.3,5/4/2016 14:45,81117d7c63055f282982ebe847813842,9c04b332a35c602691a9829718258976,0.535601516
520,4678b4760c538ce715f8eafbeefd47da,187376.4994,331146.4774,a2e4bd337031ee7987c6aeee54655e09,0.097686327,587.52,5/1/2021 17:16,81117d7c63055f282982ebe847813842,c5bd1db39ae0228758e1fc55c8528dd4,0.547654257
521,0c4c298f893e8a944beed6b232cf17e6,59939.65831,353184.5688,6f2825f62b8b4caee5fc5f0a70b38bfc,0.672632067,122,6/2/2024 15:48,ecf6da762b4b6eba1655076051e12eec,ad987d707012e13441710368437caeed,0.525259715
522,62bfe519826f8e1e656fc0620e5f8c32,33606.7714,471518.1936,ee1b78345468ad88ada19bd45c63c67c,0.592223722,680.31,2/10/2015 19:04,34c1c74077518df33ce0f86681e8aba0,d1da98786cc28976d33805f6f6cfca86,0.323083173
523,cee11db38998f8fecde00d9468193110,65002.95881,318025.2087,8e7486175ff252a721887f2ed9564da0,0.985613191,797.47,8/13/2015 1:14,d71002068cfe3b06b7c282b708a328a2,883e4bca0ba2058e3cbea43808e10352,0.738855584
524,bdd021743a2ad604c38ae2198f7ed709,263000.594,357315.5478,722e1a2317fe68290bcb9a1d054663c1,0.891073013,470.72,2/1/2017 16:10,19970d6c0936b4fce425b0b3b075f794,bb7aec065bd203d91f84a7fdb6657705,0.352662795
525,c7d2520b0e45a2f902b863d062a7105b,14447.76506,579469.8093,aa24a631553dd2e63fea6d8c3b1be0ff,0.568080846,885.12,1/26/2018 10:28,5ece93aa4e0eece3c98167b8d2f84935,79266883512d1f63cf287c78d29153cd,0.646925945
526,877949ae484130b9fbd44c847563c65b,275801.5006,337313.6494,dcce4f5adccb2cd8530834deaa14ce89,0.824504624,612.8,1/19/2017 4:20,f5392d09ce712c934137c95838e72a30,c5bd1db39ae0228758e1fc55c8528dd4,0.177917229
527,2b69750ae205db54e44ef802bf91d389,35956.95105,307436.1514,bb6669ad2eb3c8607cb8d55129bd534c,0.875285615,384.45,7/15/2024 4:36,81117d7c63055f282982ebe847813842,55ae0b274409ec376826af84057e3f1a,0.108263835
528,b3767a34817470cc926a8e865c04f318,96545.04461,365840.3218,f538f45f17320943124ddd32d75e8d47,0.28120124,647.36,3/23/2023 13:08,f5392d09ce712c934137c95838e72a30,3bd0bc72b0e2827ed7e27f6e7fd13789,0.629836792
529,6b59993c30d0957e64c49a1b9eafc8f6,64755.22323,413602.1062,5b3857fc2b3652830c1731d61ea43c7d,0.858959908,902.04,4/24/2021 14:54,52c8e4603c7177eb32818f861ea03e3f,f67e5130bf2acec9a891808b7048afb1,0.161802542
530,8d9fe49621c48b99592d9cb8481c15d4,172690.7021,519416.6031,dc34c7c870da0ed9d234ce4e5c3f4c02,0.760356764,716.59,6/11/2023 13:56,1827dc8bfa6fad8a1962de8af9c3c2ec,3bd0bc72b0e2827ed7e27f6e7fd13789,0.950409588
531,c4d793bc3f92d9a4cb18fea60d84942a,215026.2291,488755.5439,f68117cca884b0ddac3dba88ed9cacc8,0.201197257,373.34,7/8/2016 22:07,8deb6ada12f7c7b8b567085253aa21c6,3e99c87269e0c2b5b23d13ea97180516,0.123142317
532,74da48a7040b4c634067a457630dfb68,128339.212,385242.3881,a030af64a12059c10963838ca49759c6,0.202245315,117.39,1/25/2016 10:53,d71002068cfe3b06b7c282b708a328a2,99cf8c0554a76a27fa2c987f363f52df,0.95492552
533,22b8001da35083858f7ce389f52a85b8,59748.15957,604740.4233,7d3dadc82555ee49b4a6f2f42c8cbf96,0.666019796,813.26,11/30/2019 12:22,1827dc8bfa6fad8a1962de8af9c3c2ec,37f0deeecbb04b0fc43fdb3119c7ff99,0.229707798
534,a30563db7023248919ce6732e2e991ab,216553.4562,443315.8709,9813d84f2b3ff96fdef3e035578294df,0.745667252,630.57,9/27/2024 21:59,52c8e4603c7177eb32818f861ea03e3f,b45096243a1345200c27b3d30b74058a,0.065466564
535,b36c0a5c48373bd1980e0ea242461d4a,213068.5304,360565.5148,4d9f78a2796abde70d6d76518d77c323,0.715576052,876.7,6/25/2021 17:46,52c8e4603c7177eb32818f861ea03e3f,3d5e9d92d82233bf1d861827bba9432a,0.399813255
536,710ae667d8e0ffa3aba553f53916b722,151210.4931,349018.652,3df3767c2f5d2a81f86aa1712b44157c,0.987437007,774.35,9/26/2024 5:37,81117d7c63055f282982ebe847813842,fc46bd9380b9fb8320d798d53118a8ec,0.789161175
537,5b6f7f26cb77e1cd7d6c427034a3c1c7,75401.65121,481721.0662,208c498bd9a12913069670acee45d89a,0.949044015,393.87,9/18/2020 6:20,1827dc8bfa6fad8a1962de8af9c3c2ec,578e2cf99fed46485ed552c92bde2e53,0.085951803
538,4e617c3f43c1fcac1e63be80658825be,185167.9809,352635.124,bc8ccba19851b561c71fecef2704ca82,0.464585352,936.85,11/8/2016 8:12,f5392d09ce712c934137c95838e72a30,c8a6ca40b16431a491e23e8e1e009065,0.551694771
539,0e3863c8592e7f225d4d0223cd1f02ec,136789.6477,325972.4057,2ee8d961440069192a8de674caf44b92,0.052197224,522.87,10/1/2022 16:24,ecf6da762b4b6eba1655076051e12eec,dd5d7d93462beb43c7ff571c582dfd27,0.711413822
540,b19f4ddf927699bfdbbc8754c76b7747,205027.9577,362329.7199,3adb41591d514aeb48fa476a533ce6ff,0.444206501,741.37,10/14/2017 0:45,19970d6c0936b4fce425b0b3b075f794,c0dd80d809670a3fecd0618897d28f87,0.727232315
541,4dc4674f34d1f9e33bf1672f0f8e569f,168175.3875,376807.8221,63499b98c3afbf9efaf853e6b1eace94,0.794224483,733.21,9/8/2021 4:26,1827dc8bfa6fad8a1962de8af9c3c2ec,dc763e56827e002836ec099b221007cd,0.781878862
542,b9ca1b1cfc0adbbddc19b624cf85830d,98351.79611,393983.3777,299746033b4671b09547f68e5ef88b81,0.688888293,991.36,6/13/2023 13:50,8deb6ada12f7c7b8b567085253aa21c6,14ecb7e068cc04ebee5eaf45d393d74d,0.230323042
543,b9ca1b1cfc0adbbddc19b624cf85830d,77072.9458,565265.4585,48044a178057f8a8b0b040296416f01a,0.175776554,498.99,1/8/2015 13:59,1827dc8bfa6fad8a1962de8af9c3c2ec,184dc21d43a0d8b90698e794bc36dec9,0.459914383
544,1dd5f25ff116a7f762b56d61c922ee87,123289.6209,510101.499,362bc5ff53aa368032e667d8127639bc,0.667421497,129.16,3/12/2024 17:51,ecf6da762b4b6eba1655076051e12eec,81e2ffa98a664eb7fe9ee1c063145ddc,0.153521469
545,0e8727eace64022e5a8b06d02d879fe9,132350.5584,435972.4593,02182944bc146e501312374a1647f3b7,0.118346064,339.41,8/13/2016 5:36,81117d7c63055f282982ebe847813842,79266883512d1f63cf287c78d29153cd,0.180353751
546,a27d612413a51d387dec79cccdbcc9d7,40159.76038,341800.1601,9701ed0fed6cd9bcb0c0a187fbe42bcc,0.70099209,323,9/13/2017 17:15,34c1c74077518df33ce0f86681e8aba0,14a45473bebf8b039a0b4282ad59b627,0.646372898
547,c4a0015f6d377845fd222a55f0cd2ebc,214528.3864,499763.2551,c1dc040c49795aabe3e5d718e49a9b33,0.089969614,696.52,9/1/2018 8:51,d71002068cfe3b06b7c282b708a328a2,f179dd96b50e793869eabcc7a312ef23,0.768314953
548,b50055ed352390d91250ebd8861a9c08,222035.0445,604622.5567,72e17406214dd14e569ece002a82e2d6,0.774318197,71.32,2/1/2017 16:28,5ece93aa4e0eece3c98167b8d2f84935,242bb6b9f39c2b463c5a2f126c47cc28,0.53707564
549,5b1675348efe3947e3025fb2beed8d66,282753.5407,313946.7087,8349418b44884f1da0f35dbe621f92ab,0.785873932,86.74,12/16/2015 7:56,ecf6da762b4b6eba1655076051e12eec,ad987d707012e13441710368437caeed,0.499160575
550,42a06fbedab57635f9d2fbfcee8efa1f,77495.47054,521503.8901,0f655968674b0f42142cff2f9e23251c,0.199201143,581.58,3/17/2018 19:17,d71002068cfe3b06b7c282b708a328a2,c0dd80d809670a3fecd0618897d28f87,0.097546298
551,31411199593c5ad9103bde7d2bcce6a6,83688.84705,421077.4942,28832b15094730ac0400fdc7f3625b01,0.425070701,2.42,2/15/2018 2:42,34c1c74077518df33ce0f86681e8aba0,81e2ffa98a664eb7fe9ee1c063145ddc,0.610988641
552,e6ab6eabf6dca9c95f1a74539657b7d2,190017.1265,562408.7638,c40062f3c140d2f34093ad2486035b69,0.994717949,142.6,1/24/2021 15:45,5ece93aa4e0eece3c98167b8d2f84935,8d6d5c5a4026e47002c02b2c9c0339d5,0.845778485
553,259e24629bcaa58976e46ff3b234158d,21111.52416,499365.5887,97420065606135fe6554202747c716ff,0.385037515,173.77,11/5/2017 11:22,19970d6c0936b4fce425b0b3b075f794,fc46bd9380b9fb8320d798d53118a8ec,0.945282974
554,cb44c5fbdb3d1f6bd1d4b5ce016d71b1,21729.39544,625533.499,4b5c7179be4eb2b1d6c2b6444ad2bcb3,0.743790349,265.22,2/10/2016 5:48,5ece93aa4e0eece3c98167b8d2f84935,c0dd80d809670a3fecd0618897d28f87,0.366299417
555,9a5b807387fa307c30a941bd4dc4baa8,83460.84886,467302.573,a1fcbd1b5f71e184e97870d40f129795,0.77650523,28.8,9/5/2024 10:53,8deb6ada12f7c7b8b567085253aa21c6,14a45473bebf8b039a0b4282ad59b627,0.650140807
556,f3c6201df3e7f1311dd03759d4e2987c,121035.7588,397862.083,6a373d2e9914ac7b4059a8f914e6be60,0.800123272,515.47,7/28/2016 11:32,ecf6da762b4b6eba1655076051e12eec,8e0d4d7eea9e5c7b218f941fc7f5f7d7,0.810192894
557,e024beacc79d7e2ac55fc9fc44dc6a78,4722.042952,397250.4056,d0f59547d59fb6281b5bce778e6c1490,0.159004776,510.32,11/1/2015 17:27,ecf6da762b4b6eba1655076051e12eec,d1da98786cc28976d33805f6f6cfca86,0.233034425
558,8d9fe49621c48b99592d9cb8481c15d4,119489.5065,605469.2998,2e59a300354bc74fb97df4bca659f982,0.052513493,707.47,2/27/2023 23:31,34c1c74077518df33ce0f86681e8aba0,c2813e1ed62ca7cdc872aef5388af0ef,0.010571223
559,5141b29cdcce65ea54964de618b81a84,108751.0953,400292.1801,58a3e6640025a3133e7dc8a490a90bbc,0.915209335,824.13,5/23/2016 5:24,8deb6ada12f7c7b8b567085253aa21c6,4f5bd24332aed852095d16ab82b7fce3,0.696352695
560,47faedb89f912d1c48881b7645cf55a3,113248.8625,441742.0664,af77bb05cfcb38121aeb891497b44247,0.005287035,460.48,3/9/2017 20:48,5ece93aa4e0eece3c98167b8d2f84935,6ac68e483f84d950176e59a981cabaaf,0.017542736
561,1075810dc3f10052457c8973709b6a09,20456.096,346250.1934,ba7a0572d17ce66300134d23f3d8f5d9,0.838240571,201.12,5/4/2022 6:37,34c1c74077518df33ce0f86681e8aba0,afb3f11317a87728c704268db1ceaac1,0.02900739
562,3e5341f001b2fdb4ad556799be51a50f,47906.60901,531201.7802,4d3c748aa27f866de7cd442c3ec31c2e,0.704131644,54.8,10/31/2022 17:41,1827dc8bfa6fad8a1962de8af9c3c2ec,2b3cf8f50053136f87e82501d2f3f079,0.318635573
563,0a11ef55b85321efe34b6e4867a9724f,255631.7186,572319.6503,b1f9f407ebd5d05f773ad44e6a3c0257,0.24099043,358.87,6/15/2020 23:27,ecf6da762b4b6eba1655076051e12eec,160005ec3beafc59eb13132b5adfc4ca,0.961178286
564,dd119df231b0111d26608157117f3dc9,248151.9933,414569.8791,e7efb3d281ae16614fc53a87c9b68e88,0.025848528,45.98,3/24/2018 15:05,f5392d09ce712c934137c95838e72a30,c2813e1ed62ca7cdc872aef5388af0ef,0.066302508
565,81290484481dd3321361d6c733ded8a5,90325.76459,514020.3304,b7973d0a9ca1957464a87e13f9131b1e,0.370142844,44.2,5/3/2019 4:06,34c1c74077518df33ce0f86681e8aba0,5044fc86c1c25ab1ddad10b09f1afc32,0.616810065
566,84ab0b185954184085c817df04974fd1,243274.9083,630600.9039,552e64c0b28abf092addc63e084f59d9,0.058555336,214.82,2/28/2019 19:34,52c8e4603c7177eb32818f861ea03e3f,b63c0f2567cc10079f4dae731f245a02,0.283545609
567,105fe7975d5a229af1f53d850c4a382e,73642.80483,441870.2214,faf17ab1009d52494db4db09fcbd5119,0.099962467,828.61,10/1/2015 7:18,5ece93aa4e0eece3c98167b8d2f84935,b45096243a1345200c27b3d30b74058a,0.519763129
568,26ed74c50d8f76f89460d5cc5047ba0a,31962.57472,332441.4117,ebc363c3c5c526ec00bfb4147b5e53c7,0.725630172,142.47,7/31/2017 0:53,34c1c74077518df33ce0f86681e8aba0,afb3f11317a87728c704268db1ceaac1,0.26186365
569,5296834dcd7dfce9b2d06b6407498b64,57389.06415,561320.9122,2b59f05304378c007033c89fe601b8dd,0.792050399,211.96,5/5/2020 9:55,34c1c74077518df33ce0f86681e8aba0,c8a6ca40b16431a491e23e8e1e009065,0.324559479
570,225fd2cf31a9b9e626d04193774a30ee,40607.25373,565269.197,db6e8b9d9b37261eca76bc94ebd42ae5,0.452194255,5.76,5/30/2020 2:20,f5392d09ce712c934137c95838e72a30,e564186a1e4c49d75ed684a0c4e5c4c0,0.202639178
571,b7628fdbb3c694dab53d8766114aacd9,15113.95034,328869.222,21bbe6e6f0912a1704f93625770f7fb0,0.837149663,67.55,11/8/2015 17:24,52c8e4603c7177eb32818f861ea03e3f,3e99c87269e0c2b5b23d13ea97180516,0.651453891
572,c21ddfc35464e655b8e8b97088be32f3,256342.5062,314497.0264,3461278ae824747c61e46c4d9223f62f,0.537188634,87.26,2/23/2022 21:35,52c8e4603c7177eb32818f861ea03e3f,55ae0b274409ec376826af84057e3f1a,0.583746271
573,a948423104402cd2618f23c5f71ff91f,40929.59362,421525.9315,98c71c619f98094c9b6dd0d063a9f4a3,0.743716008,532.87,3/9/2020 11:04,34c1c74077518df33ce0f86681e8aba0,ff18130d0961523e395ac673192f28ab,0.508099679
574,21aed04dfd65cc0c58abb68fc3f151cb,72509.699,401840.9624,e761dd9510c76a4368dadebd78a6af6f,0.977108208,987.62,4/6/2017 12:21,d71002068cfe3b06b7c282b708a328a2,6db6cc359f1fb74069aacc03213e845d,0.757574043
575,52b339e9fa3df282fa7ddc2241ab9202,173184.1517,417586.7229,f229f78b1fb7a1ca5b09f6df05dcef5f,0.705352427,615.42,5/3/2015 6:17,ecf6da762b4b6eba1655076051e12eec,c2813e1ed62ca7cdc872aef5388af0ef,0.976367378
576,aadcbddb2d4a1ce021aed4b4ff703efa,187644.4969,338139.9586,6cac8702c0538758f9eac5d138dd0d29,0.789214078,614.8,10/26/2015 1:52,34c1c74077518df33ce0f86681e8aba0,4f5bd24332aed852095d16ab82b7fce3,0.904825027
577,adfce890aa4e58f56674f94217680571,120412.2064,357970.0403,3615c5019b2a6dffb926117f8340f4e0,0.365338597,41.81,8/3/2021 8:16,f5392d09ce712c934137c95838e72a30,fc271b90f89d810d1bcd7c30d618245f,0.13291378
578,d4817a3f0778aff6726bf0c4ea4b231c,225213.4345,437544.449,186fe0e5a7b37dbf6e4455ecc67977cc,0.402553101,705.48,8/31/2017 10:19,5ece93aa4e0eece3c98167b8d2f84935,dc763e56827e002836ec099b221007cd,0.680361631
579,a5bc00114de940cd2ad1976ebc83f4aa,8588.517127,416204.3524,8640a9ca95884dd7522b9ff7ec1f7ecf,0.001369245,230.73,7/10/2024 6:15,ecf6da762b4b6eba1655076051e12eec,5044fc86c1c25ab1ddad10b09f1afc32,0.555887782
580,37ac293172bc4e1e6c847d7282dd8c5d,225500.9266,454827.8212,afb713bb7d53f454369ea12418d923d0,0.424371312,908.11,4/30/2017 6:19,d71002068cfe3b06b7c282b708a328a2,d1da98786cc28976d33805f6f6cfca86,0.693037921
581,a8e7a784e7da927d8612f4d218037761,47954.34125,412658.5501,a2deec9d33131c86b99411ab2b820d9d,0.577248271,716.96,2/4/2020 17:34,52c8e4603c7177eb32818f861ea03e3f,fc46bd9380b9fb8320d798d53118a8ec,0.247698595
582,bc2c4dd7fccb3035e759185fbdde5a89,210193.6773,324692.3033,c27900fe381e4e70d79b945985f622a3,0.047515692,325.54,12/19/2022 3:32,81117d7c63055f282982ebe847813842,3e99c87269e0c2b5b23d13ea97180516,0.360868056
583,b6192be49904a109d67f27f774037a5c,176977.0846,629883.3479,9918e1bd6b2bc5f221e2d7ef84452ab0,0.050668273,893.3,8/4/2020 13:23,ecf6da762b4b6eba1655076051e12eec,b63c0f2567cc10079f4dae731f245a02,0.3750609
584,ac9a9a8e850f7f81721fe03cbdf1f74d,223037.0618,330596.2732,34342e844e9fb9975591c0da999b2c99,0.541176585,876.91,12/23/2018 7:59,d71002068cfe3b06b7c282b708a328a2,37f0deeecbb04b0fc43fdb3119c7ff99,0.676046749
585,47faedb89f912d1c48881b7645cf55a3,173467.1866,460064.7956,6725fea1392f4f7b6eea1b52da7353a8,0.98733791,571.29,5/19/2021 12:03,81117d7c63055f282982ebe847813842,3f74f39725ba05d22c2470cf0689c5a6,0.892570628
586,86c8404f490f70f322c756afa0560ccc,127591.8792,313658.3993,f9ca8f9e44ea6743a41161274ce5f83e,0.662830864,894.13,7/3/2022 18:31,8deb6ada12f7c7b8b567085253aa21c6,e564186a1e4c49d75ed684a0c4e5c4c0,0.001251192
587,5d07bd3492dc74b6d84d2b2e69e77d0b,102630.5458,524918.6666,db38689c7bf0c8d8adcbd365eeba254d,0.911602386,589.16,3/20/2015 9:05,f5392d09ce712c934137c95838e72a30,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,0.874854075
588,9a5b807387fa307c30a941bd4dc4baa8,106461.1168,457350.9364,4a5f3ad582985b1ec7c341ea3e195709,0.443503771,17.79,7/6/2019 18:43,5ece93aa4e0eece3c98167b8d2f84935,fc271b90f89d810d1bcd7c30d618245f,0.199317972
589,50709eab5d313eb876cd925b1c8b3edc,276712.814,359895.4742,f7278b4ccb1e957f8316ef63fac7de40,0.92233511,516.53,6/7/2017 11:59,f5392d09ce712c934137c95838e72a30,14a45473bebf8b039a0b4282ad59b627,0.234872153
590,621ada0f071d08b9177a8a20954f8861,69389.08716,316406.6674,80433d8c132d1606ba53c8afdae8e371,0.631475162,700.42,4/23/2016 21:13,f5392d09ce712c934137c95838e72a30,f67e5130bf2acec9a891808b7048afb1,0.172802518
591,cee11db38998f8fecde00d9468193110,231811.6012,481730.1844,6ced434b68bce048a620d951ef120a6d,0.920261439,420.65,7/17/2021 6:19,ecf6da762b4b6eba1655076051e12eec,6ac68e483f84d950176e59a981cabaaf,0.452250609
592,51edb9f13384e675fb54186ee235cd66,70516.84903,426910.8608,3d5b5fab411a00b2a71aacd4285cbf7c,0.131313701,461.98,2/25/2017 11:06,1827dc8bfa6fad8a1962de8af9c3c2ec,914ad54332afb5a1f06d6875822c702a,0.258092736
593,7d3bb6fed842eab112520b887b65f5fb,76880.9716,349622.9903,490f2ef8bd7baaad1c699aa364b04b34,0.329008196,667.64,8/27/2020 1:32,8deb6ada12f7c7b8b567085253aa21c6,1bba859943c3cdc24d690234c9753e0c,0.975546146
594,77da9e2b8eeb02dbee352b39e74386b6,236301.8899,317595.3261,feb3c98ed14988af79a8eb9582fc55ac,0.045630359,473.11,1/16/2018 7:17,52c8e4603c7177eb32818f861ea03e3f,b63c0f2567cc10079f4dae731f245a02,0.880662504
595,c8f4e563d99a2e3bf76ccca6ad6b0296,45954.43527,504589.2101,4b267d27661419eda4e7dc514ec6c08b,0.447055475,834.73,10/18/2015 6:01,f5392d09ce712c934137c95838e72a30,72eca6b81b4410ba974d2e33d88de6d4,0.0961474
596,1ad8b50835b1402140ff556d7b4365c6,43619.62246,378705.6741,9f25255c7da4340eb77c76d1a180d370,0.416200393,66.09,2/12/2021 21:35,ecf6da762b4b6eba1655076051e12eec,25e5af3a5812e448914a57aab6098625,0.433714805
597,775b5fbb67cccfa69fd8599e4d7ab89d,124116.4582,537212.94,51d22f061b5689f840bd12d6c8923465,0.541400069,5.78,5/25/2017 2:34,ecf6da762b4b6eba1655076051e12eec,b63c0f2567cc10079f4dae731f245a02,0.319048818
598,29d186a1ab18424b68cc1c638b2bdd42,217982.2129,370482.785,4fec5fa680b4e637728034bfe5601157,0.469110782,391.62,10/23/2022 20:25,5ece93aa4e0eece3c98167b8d2f84935,914ad54332afb5a1f06d6875822c702a,0.491878285
599,0b50b39c4a1eb7a2fe5dd930f8f3e0bd,26183.03771,364435.6921,9c2cec3c2fb5373bee6c1c0bb5fc6c09,0.486122648,12.53,4/6/2021 10:42,5ece93aa4e0eece3c98167b8d2f84935,a82cd7e43464d7c5bcda07c5051253a2,0.577024549
600,2507e76b1c83c91dcb6dea8c9bc0d1d4,51803.33912,580421.2069,ea4582a4f529c1d4196f6b1cda23e2ca,0.095347918,651.4,7/20/2022 0:54,ecf6da762b4b6eba1655076051e12eec,6db6cc359f1fb74069aacc03213e845d,0.214785159
601,2b69750ae205db54e44ef802bf91d389,233373.3934,344360.9667,7fda86b3dba1e2cb8cc1d00fe763207e,0.160183643,567.62,12/18/2024 8:34,19970d6c0936b4fce425b0b3b075f794,afb3f11317a87728c704268db1ceaac1,0.049768485
602,1d3b1a900923e7dbaf1e154d9c20ff88,22628.88582,383012.8798,0f434f2bdb1605e3ea75941b20562fd7,0.443748161,142.32,1/23/2017 9:21,52c8e4603c7177eb32818f861ea03e3f,4e0ed7e5304a6c0d2ad5bd1e742d1e2e,0.132272362
603,6824149ca2cf6388962aa39dfd4d0e5d,255233.1069,396476.6427,1f7a2bae3870181df334256cc1b0f3ac,0.948655603,713.05,12/6/2024 8:53,19970d6c0936b4fce425b0b3b075f794,fc271b90f89d810d1bcd7c30d618245f,0.858355697
604,b50055ed352390d91250ebd8861a9c08,125817.1457,603080.5979,e4272ab6dea5bc89c1f8f4a766d776d4,0.86749167,747.14,3/31/2018 10:09,ecf6da762b4b6eba1655076051e12eec,914ad54332afb5a1f06d6875822c702a,0.433611995
605,b629234937ac561eea0c20e8e91ca1de,223037.1304,399494.9051,5075b7aafc399c98c57e2060f723cf55,0.540232599,579.16,8/3/2018 19:14,f5392d09ce712c934137c95838e72a30,afb3f11317a87728c704268db1ceaac1,0.507919547
606,cceeebb1a8ac0977c1b26d40ada6937b,2890.054146,621395.854,ecc5f2cdcffeda72d30c1cb1463abbc5,0.048327753,500.2,2/28/2020 3:30,19970d6c0936b4fce425b0b3b075f794,5044fc86c1c25ab1ddad10b09f1afc32,0.407591097
607,b590d895c5461baef2c6ec0173a5641a,16553.7738,481550.2345,a8b81a53e1466740a0d16f41e21509d6,0.781240058,113.96,7/26/2019 9:17,19970d6c0936b4fce425b0b3b075f794,afb3f11317a87728c704268db1ceaac1,0.647727824
608,9404d8ec82a43c6916b8796edd6e8f3e,45912.14457,585773.0226,30adc244dc19eb59b22c9e96c6e4a680,0.924477774,443.1,2/14/2023 3:48,34c1c74077518df33ce0f86681e8aba0,7eac6e542ca5c9152257a23e848b254a,0.798424897
609,676d06c420701961636f4dc37d33e151,224240.6408,418385.9513,0088c21249debd5ab4ca5fd5c86179d7,0.632501237,201.8,6/4/2017 17:41,1827dc8bfa6fad8a1962de8af9c3c2ec,3e99c87269e0c2b5b23d13ea97180516,0.507880311
610,2b69750ae205db54e44ef802bf91d389,187832.6589,611742.8936,2d1f96e44477f37577ad5cbc78b2a491,0.068669475,166.38,10/10/2019 2:43,5ece93aa4e0eece3c98167b8d2f84935,2b3cf8f50053136f87e82501d2f3f079,0.554401735
611,48b4da88dee4b3d5d48786e0ee5fb14c,60341.11979,580764.3438,547f607000e21e787388fa541cfe0f85,0.280299347,442.52,6/28/2016 10:16,81117d7c63055f282982ebe847813842,c5bd1db39ae0228758e1fc55c8528dd4,0.255639277
612,6263d0c9251af7961e2fbec9a3923151,182904.2075,441283.6668,760e89eb208faf61553e910446200b12,0.402014389,207.28,9/24/2019 7:54,52c8e4603c7177eb32818f861ea03e3f,16d8c9d2dd3f04afaaa91473a26ed1ee,0.751821903
613,7507938d83adbecd5e4b2f19072d0e9f,93633.08971,336562.6712,6af863c25d3e6c5c0fe9eba5a199425f,0.17630715,808.85,1/23/2021 8:56,81117d7c63055f282982ebe847813842,16d8c9d2dd3f04afaaa91473a26ed1ee,0.491943404
614,3e7b544a752524927bb4c5e342755270,97924.3083,445219.7344,dcb96c51eaf3ec00ac6ae43e5ae60e8d,0.587447816,842.16,10/20/2015 2:23,34c1c74077518df33ce0f86681e8aba0,fc271b90f89d810d1bcd7c30d618245f,0.376206721
615,0e8727eace64022e5a8b06d02d879fe9,252416.6286,454656.4114,fd94929321a33154f8c20da3520ddaaa,0.223738671,439.62,11/8/2016 2:47,19970d6c0936b4fce425b0b3b075f794,fc46bd9380b9fb8320d798d53118a8ec,0.179944773
616,d4817a3f0778aff6726bf0c4ea4b231c,41642.6772,549856.3552,6f5b07e90f6e8a3c44435aae97b847a0,0.123208663,773.81,10/27/2015 18:45,d71002068cfe3b06b7c282b708a328a2,8d6d5c5a4026e47002c02b2c9c0339d5,0.135918246
617,1ed0be32741ef5447595c9884100ee82,78101.15363,530576.5792,c2d02515ca1d4ce67a2299980a3e1d44,0.48811048,960.28,8/7/2020 13:35,52c8e4603c7177eb32818f861ea03e3f,72eca6b81b4410ba974d2e33d88de6d4,0.46244755
